region,date,age,num_tests,obs_positives
North_East_England,2022-12-11,"(11,16]",18,0
North_East_England,2022-12-11,"(16,25]",15,0
North_East_England,2022-12-11,"(25,50]",66,1
North_East_England,2022-12-11,"(50,70]",61,0
North_East_England,2022-12-11,"(70,Inf]",10,0
North_East_England,2022-12-12,"(0,11]",34,0
North_East_England,2022-12-12,"(11,16]",31,1
North_East_England,2022-12-12,"(16,25]",26,1
North_East_England,2022-12-12,"(25,50]",117,3
North_East_England,2022-12-12,"(50,70]",230,10
North_East_England,2022-12-12,"(70,Inf]",135,3
North_East_England,2022-12-13,"(0,11]",18,0
North_East_England,2022-12-13,"(11,16]",26,1
North_East_England,2022-12-13,"(16,25]",21,2
North_East_England,2022-12-13,"(25,50]",103,1
North_East_England,2022-12-13,"(50,70]",104,0
North_East_England,2022-12-13,"(70,Inf]",46,0
North_East_England,2022-12-14,"(0,11]",16,1
North_East_England,2022-12-14,"(11,16]",11,0
North_East_England,2022-12-14,"(16,25]",11,0
North_East_England,2022-12-14,"(25,50]",61,2
North_East_England,2022-12-14,"(50,70]",48,2
North_East_England,2022-12-14,"(70,Inf]",33,1
North_East_England,2022-12-15,"(0,11]",15,0
North_East_England,2022-12-15,"(11,16]",11,0
North_East_England,2022-12-15,"(16,25]",8,0
North_East_England,2022-12-15,"(25,50]",57,0
North_East_England,2022-12-15,"(50,70]",74,2
North_East_England,2022-12-15,"(70,Inf]",43,1
North_East_England,2022-12-16,"(0,11]",17,0
North_East_England,2022-12-16,"(11,16]",16,1
North_East_England,2022-12-16,"(16,25]",16,1
North_East_England,2022-12-16,"(25,50]",92,6
North_East_England,2022-12-16,"(50,70]",253,6
North_East_England,2022-12-16,"(70,Inf]",143,4
North_East_England,2022-12-17,"(0,11]",17,0
North_East_England,2022-12-17,"(11,16]",21,1
North_East_England,2022-12-17,"(16,25]",10,0
North_East_England,2022-12-17,"(25,50]",64,0
North_East_England,2022-12-17,"(50,70]",94,6
North_East_England,2022-12-17,"(70,Inf]",18,0
North_East_England,2022-12-18,"(0,11]",10,0
North_East_England,2022-12-18,"(11,16]",11,1
North_East_England,2022-12-18,"(16,25]",6,1
North_East_England,2022-12-18,"(25,50]",51,2
North_East_England,2022-12-18,"(50,70]",52,2
North_East_England,2022-12-18,"(70,Inf]",26,0
North_East_England,2022-12-19,"(0,11]",31,0
North_East_England,2022-12-19,"(11,16]",24,0
North_East_England,2022-12-19,"(16,25]",22,0
North_East_England,2022-12-19,"(25,50]",140,5
North_East_England,2022-12-19,"(50,70]",318,14
North_East_England,2022-12-19,"(70,Inf]",149,9
North_East_England,2022-12-20,"(0,11]",37,2
North_East_England,2022-12-20,"(11,16]",29,1
North_East_England,2022-12-20,"(16,25]",19,0
North_East_England,2022-12-20,"(25,50]",124,4
North_East_England,2022-12-20,"(50,70]",208,12
North_East_England,2022-12-20,"(70,Inf]",114,3
North_East_England,2022-12-21,"(0,11]",21,0
North_East_England,2022-12-21,"(11,16]",34,2
North_East_England,2022-12-21,"(16,25]",30,0
North_East_England,2022-12-21,"(25,50]",107,3
North_East_England,2022-12-21,"(50,70]",194,3
North_East_England,2022-12-21,"(70,Inf]",89,2
North_East_England,2022-12-22,"(0,11]",12,0
North_East_England,2022-12-22,"(11,16]",18,1
North_East_England,2022-12-22,"(16,25]",14,2
North_East_England,2022-12-22,"(25,50]",67,1
North_East_England,2022-12-22,"(50,70]",73,1
North_East_England,2022-12-22,"(70,Inf]",39,0
North_East_England,2022-12-23,"(0,11]",4,0
North_East_England,2022-12-23,"(11,16]",4,0
North_East_England,2022-12-23,"(16,25]",5,0
North_East_England,2022-12-23,"(25,50]",18,1
North_East_England,2022-12-23,"(50,70]",29,0
North_East_England,2022-12-23,"(70,Inf]",13,0
North_East_England,2022-12-24,"(0,11]",0,0
North_East_England,2022-12-24,"(11,16]",2,0
North_East_England,2022-12-24,"(16,25]",0,0
North_East_England,2022-12-24,"(25,50]",10,0
North_East_England,2022-12-24,"(50,70]",2,0
North_East_England,2022-12-24,"(70,Inf]",2,0
North_East_England,2022-12-25,"(0,11]",0,0
North_East_England,2022-12-25,"(11,16]",0,0
North_East_England,2022-12-25,"(16,25]",0,0
North_East_England,2022-12-25,"(25,50]",3,0
North_East_England,2022-12-25,"(50,70]",3,1
North_East_England,2022-12-25,"(70,Inf]",0,0
North_East_England,2022-12-26,"(0,11]",7,0
North_East_England,2022-12-26,"(11,16]",3,0
North_East_England,2022-12-26,"(16,25]",8,0
North_East_England,2022-12-26,"(25,50]",19,1
North_East_England,2022-12-26,"(50,70]",8,0
North_East_England,2022-12-26,"(70,Inf]",7,0
North_East_England,2022-12-27,"(0,11]",18,0
North_East_England,2022-12-27,"(11,16]",20,0
North_East_England,2022-12-27,"(16,25]",3,0
North_East_England,2022-12-27,"(25,50]",59,2
North_East_England,2022-12-27,"(50,70]",92,6
North_East_England,2022-12-27,"(70,Inf]",50,2
North_East_England,2022-12-28,"(0,11]",35,3
North_East_England,2022-12-28,"(11,16]",36,1
North_East_England,2022-12-28,"(16,25]",19,1
North_East_England,2022-12-28,"(25,50]",126,7
North_East_England,2022-12-28,"(50,70]",306,11
North_East_England,2022-12-28,"(70,Inf]",127,3
North_East_England,2022-12-29,"(0,11]",26,0
North_East_England,2022-12-29,"(11,16]",23,0
North_East_England,2022-12-29,"(16,25]",27,3
North_East_England,2022-12-29,"(25,50]",121,7
North_East_England,2022-12-29,"(50,70]",238,15
North_East_England,2022-12-29,"(70,Inf]",104,2
North_East_England,2022-12-30,"(0,11]",24,0
North_East_England,2022-12-30,"(11,16]",22,2
North_East_England,2022-12-30,"(16,25]",15,0
North_East_England,2022-12-30,"(25,50]",64,3
North_East_England,2022-12-30,"(50,70]",129,3
North_East_England,2022-12-30,"(70,Inf]",59,1
North_East_England,2022-12-31,"(0,11]",1,0
North_East_England,2022-12-31,"(11,16]",6,0
North_East_England,2022-12-31,"(16,25]",8,0
North_East_England,2022-12-31,"(25,50]",16,0
North_East_England,2022-12-31,"(50,70]",20,1
North_East_England,2022-12-31,"(70,Inf]",7,0
North_East_England,2023-01-01,"(0,11]",5,0
North_East_England,2023-01-01,"(11,16]",4,0
North_East_England,2023-01-01,"(16,25]",4,1
North_East_England,2023-01-01,"(25,50]",23,0
North_East_England,2023-01-01,"(50,70]",14,0
North_East_England,2023-01-01,"(70,Inf]",7,0
North_East_England,2023-01-02,"(0,11]",14,0
North_East_England,2023-01-02,"(11,16]",20,0
North_East_England,2023-01-02,"(16,25]",17,0
North_East_England,2023-01-02,"(25,50]",83,3
North_East_England,2023-01-02,"(50,70]",95,5
North_East_England,2023-01-02,"(70,Inf]",35,3
North_East_England,2023-01-03,"(0,11]",47,0
North_East_England,2023-01-03,"(11,16]",18,0
North_East_England,2023-01-03,"(16,25]",22,2
North_East_England,2023-01-03,"(25,50]",151,7
North_East_England,2023-01-03,"(50,70]",309,12
North_East_England,2023-01-03,"(70,Inf]",171,8
North_East_England,2023-01-04,"(0,11]",26,1
North_East_England,2023-01-04,"(11,16]",23,0
North_East_England,2023-01-04,"(16,25]",15,2
North_East_England,2023-01-04,"(25,50]",132,4
North_East_England,2023-01-04,"(50,70]",256,6
North_East_England,2023-01-04,"(70,Inf]",173,1
North_East_England,2023-01-05,"(0,11]",20,0
North_East_England,2023-01-05,"(11,16]",22,0
North_East_England,2023-01-05,"(16,25]",14,0
North_East_England,2023-01-05,"(25,50]",99,7
North_East_England,2023-01-05,"(50,70]",213,5
North_East_England,2023-01-05,"(70,Inf]",115,5
North_East_England,2023-01-06,"(0,11]",27,1
North_East_England,2023-01-06,"(11,16]",27,0
North_East_England,2023-01-06,"(16,25]",21,1
North_East_England,2023-01-06,"(25,50]",111,5
North_East_England,2023-01-06,"(50,70]",212,11
North_East_England,2023-01-06,"(70,Inf]",96,4
North_East_England,2023-01-07,"(0,11]",19,0
North_East_England,2023-01-07,"(11,16]",15,0
North_East_England,2023-01-07,"(16,25]",14,0
North_East_England,2023-01-07,"(25,50]",70,2
North_East_England,2023-01-07,"(50,70]",82,5
North_East_England,2023-01-07,"(70,Inf]",23,1
North_East_England,2023-01-08,"(0,11]",18,0
North_East_England,2023-01-08,"(11,16]",24,0
North_East_England,2023-01-08,"(16,25]",10,1
North_East_England,2023-01-08,"(25,50]",57,2
North_East_England,2023-01-08,"(50,70]",59,1
North_East_England,2023-01-08,"(70,Inf]",20,0
North_East_England,2023-01-09,"(0,11]",26,0
North_East_England,2023-01-09,"(11,16]",36,0
North_East_England,2023-01-09,"(16,25]",19,1
North_East_England,2023-01-09,"(25,50]",129,2
North_East_England,2023-01-09,"(50,70]",258,1
North_East_England,2023-01-09,"(70,Inf]",165,3
North_East_England,2023-01-10,"(0,11]",17,0
North_East_England,2023-01-10,"(11,16]",22,0
North_East_England,2023-01-10,"(16,25]",9,1
North_East_England,2023-01-10,"(25,50]",100,6
North_East_England,2023-01-10,"(50,70]",170,4
North_East_England,2023-01-10,"(70,Inf]",102,3
North_East_England,2023-01-11,"(0,11]",19,0
North_East_England,2023-01-11,"(11,16]",15,0
North_East_England,2023-01-11,"(16,25]",20,1
North_East_England,2023-01-11,"(25,50]",90,1
North_East_England,2023-01-11,"(50,70]",208,3
North_East_England,2023-01-11,"(70,Inf]",115,2
North_East_England,2023-01-12,"(0,11]",26,0
North_East_England,2023-01-12,"(11,16]",20,0
North_East_England,2023-01-12,"(16,25]",14,0
North_East_England,2023-01-12,"(25,50]",89,2
North_East_England,2023-01-12,"(50,70]",188,4
North_East_England,2023-01-12,"(70,Inf]",105,1
North_East_England,2023-01-13,"(0,11]",19,0
North_East_England,2023-01-13,"(11,16]",9,0
North_East_England,2023-01-13,"(16,25]",15,0
North_East_England,2023-01-13,"(25,50]",98,0
North_East_England,2023-01-13,"(50,70]",167,2
North_East_England,2023-01-13,"(70,Inf]",64,0
North_East_England,2023-01-14,"(0,11]",11,0
North_East_England,2023-01-14,"(11,16]",12,0
North_East_England,2023-01-14,"(16,25]",19,2
North_East_England,2023-01-14,"(25,50]",70,1
North_East_England,2023-01-14,"(50,70]",98,0
North_East_England,2023-01-14,"(70,Inf]",20,0
North_East_England,2023-01-15,"(0,11]",17,1
North_East_England,2023-01-15,"(11,16]",12,0
North_East_England,2023-01-15,"(16,25]",8,0
North_East_England,2023-01-15,"(25,50]",55,0
North_East_England,2023-01-15,"(50,70]",64,3
North_East_England,2023-01-15,"(70,Inf]",16,0
North_East_England,2023-01-16,"(0,11]",32,0
North_East_England,2023-01-16,"(11,16]",33,0
North_East_England,2023-01-16,"(16,25]",27,0
North_East_England,2023-01-16,"(25,50]",102,1
North_East_England,2023-01-16,"(50,70]",191,5
North_East_England,2023-01-16,"(70,Inf]",114,4
North_East_England,2023-01-17,"(0,11]",20,0
North_East_England,2023-01-17,"(11,16]",18,0
North_East_England,2023-01-17,"(16,25]",18,0
North_East_England,2023-01-17,"(25,50]",104,1
North_East_England,2023-01-17,"(50,70]",173,3
North_East_England,2023-01-17,"(70,Inf]",94,0
North_East_England,2023-01-18,"(0,11]",20,0
North_East_England,2023-01-18,"(11,16]",28,0
North_East_England,2023-01-18,"(16,25]",14,0
North_East_England,2023-01-18,"(25,50]",106,2
North_East_England,2023-01-18,"(50,70]",187,4
North_East_England,2023-01-18,"(70,Inf]",102,3
North_East_England,2023-01-19,"(0,11]",17,0
North_East_England,2023-01-19,"(11,16]",15,0
North_East_England,2023-01-19,"(16,25]",12,0
North_East_England,2023-01-19,"(25,50]",79,0
North_East_England,2023-01-19,"(50,70]",183,2
North_East_England,2023-01-19,"(70,Inf]",86,2
North_East_England,2023-01-20,"(0,11]",34,0
North_East_England,2023-01-20,"(11,16]",31,1
North_East_England,2023-01-20,"(16,25]",16,0
North_East_England,2023-01-20,"(25,50]",100,1
North_East_England,2023-01-20,"(50,70]",170,5
North_East_England,2023-01-20,"(70,Inf]",94,2
North_East_England,2023-01-21,"(0,11]",18,1
North_East_England,2023-01-21,"(11,16]",24,1
North_East_England,2023-01-21,"(16,25]",15,0
North_East_England,2023-01-21,"(25,50]",98,2
North_East_England,2023-01-21,"(50,70]",84,2
North_East_England,2023-01-21,"(70,Inf]",4,0
North_East_England,2023-01-22,"(0,11]",25,0
North_East_England,2023-01-22,"(11,16]",21,0
North_East_England,2023-01-22,"(16,25]",23,0
North_East_England,2023-01-22,"(25,50]",73,2
North_East_England,2023-01-22,"(50,70]",56,4
North_East_England,2023-01-22,"(70,Inf]",18,0
North_East_England,2023-01-23,"(0,11]",26,0
North_East_England,2023-01-23,"(11,16]",23,0
North_East_England,2023-01-23,"(16,25]",21,2
North_East_England,2023-01-23,"(25,50]",107,3
North_East_England,2023-01-23,"(50,70]",252,7
North_East_England,2023-01-23,"(70,Inf]",143,1
North_East_England,2023-01-24,"(0,11]",21,0
North_East_England,2023-01-24,"(11,16]",31,0
North_East_England,2023-01-24,"(16,25]",12,0
North_East_England,2023-01-24,"(25,50]",127,6
North_East_England,2023-01-24,"(50,70]",176,3
North_East_England,2023-01-24,"(70,Inf]",106,0
North_East_England,2023-01-25,"(0,11]",15,0
North_East_England,2023-01-25,"(11,16]",23,0
North_East_England,2023-01-25,"(16,25]",29,0
North_East_England,2023-01-25,"(25,50]",90,2
North_East_England,2023-01-25,"(50,70]",168,1
North_East_England,2023-01-25,"(70,Inf]",99,2
North_East_England,2023-01-26,"(0,11]",27,0
North_East_England,2023-01-26,"(11,16]",19,0
North_East_England,2023-01-26,"(16,25]",14,0
North_East_England,2023-01-26,"(25,50]",96,1
North_East_England,2023-01-26,"(50,70]",166,3
North_East_England,2023-01-26,"(70,Inf]",101,2
North_East_England,2023-01-27,"(0,11]",23,0
North_East_England,2023-01-27,"(11,16]",26,0
North_East_England,2023-01-27,"(16,25]",10,0
North_East_England,2023-01-27,"(25,50]",95,0
North_East_England,2023-01-27,"(50,70]",151,3
North_East_England,2023-01-27,"(70,Inf]",62,0
North_East_England,2023-01-28,"(0,11]",8,0
North_East_England,2023-01-28,"(11,16]",19,0
North_East_England,2023-01-28,"(16,25]",22,0
North_East_England,2023-01-28,"(25,50]",81,0
North_East_England,2023-01-28,"(50,70]",84,0
North_East_England,2023-01-28,"(70,Inf]",13,0
North_East_England,2023-01-29,"(0,11]",17,0
North_East_England,2023-01-29,"(11,16]",19,0
North_East_England,2023-01-29,"(16,25]",12,0
North_East_England,2023-01-29,"(25,50]",66,0
North_East_England,2023-01-29,"(50,70]",64,2
North_East_England,2023-01-29,"(70,Inf]",12,1
North_East_England,2023-01-30,"(0,11]",23,0
North_East_England,2023-01-30,"(11,16]",29,0
North_East_England,2023-01-30,"(16,25]",18,0
North_East_England,2023-01-30,"(25,50]",122,3
North_East_England,2023-01-30,"(50,70]",208,3
North_East_England,2023-01-30,"(70,Inf]",120,5
North_East_England,2023-01-31,"(0,11]",19,1
North_East_England,2023-01-31,"(11,16]",25,0
North_East_England,2023-01-31,"(16,25]",25,0
North_East_England,2023-01-31,"(25,50]",100,1
North_East_England,2023-01-31,"(50,70]",157,2
North_East_England,2023-01-31,"(70,Inf]",72,3
North_East_England,2023-02-01,"(0,11]",26,1
North_East_England,2023-02-01,"(11,16]",13,0
North_East_England,2023-02-01,"(16,25]",11,0
North_East_England,2023-02-01,"(25,50]",84,1
North_East_England,2023-02-01,"(50,70]",148,1
North_East_England,2023-02-01,"(70,Inf]",89,1
North_East_England,2023-02-02,"(0,11]",28,0
North_East_England,2023-02-02,"(11,16]",20,0
North_East_England,2023-02-02,"(16,25]",17,0
North_East_England,2023-02-02,"(25,50]",90,2
North_East_England,2023-02-02,"(50,70]",200,6
North_East_England,2023-02-02,"(70,Inf]",89,0
North_East_England,2023-02-03,"(0,11]",12,0
North_East_England,2023-02-03,"(11,16]",14,0
North_East_England,2023-02-03,"(16,25]",17,0
North_East_England,2023-02-03,"(25,50]",78,1
North_East_England,2023-02-03,"(50,70]",197,5
North_East_England,2023-02-03,"(70,Inf]",98,3
North_East_England,2023-02-04,"(0,11]",12,0
North_East_England,2023-02-04,"(11,16]",15,0
North_East_England,2023-02-04,"(16,25]",8,1
North_East_England,2023-02-04,"(25,50]",72,0
North_East_England,2023-02-04,"(50,70]",59,0
North_East_England,2023-02-04,"(70,Inf]",16,0
North_East_England,2023-02-05,"(0,11]",25,1
North_East_England,2023-02-05,"(11,16]",17,1
North_East_England,2023-02-05,"(16,25]",8,0
North_East_England,2023-02-05,"(25,50]",55,0
North_East_England,2023-02-05,"(50,70]",67,0
North_East_England,2023-02-05,"(70,Inf]",17,0
North_East_England,2023-02-06,"(0,11]",26,0
North_East_England,2023-02-06,"(11,16]",17,0
North_East_England,2023-02-06,"(16,25]",16,1
North_East_England,2023-02-06,"(25,50]",103,3
North_East_England,2023-02-06,"(50,70]",227,4
North_East_England,2023-02-06,"(70,Inf]",156,3
North_East_England,2023-02-07,"(0,11]",20,0
North_East_England,2023-02-07,"(11,16]",17,0
North_East_England,2023-02-07,"(16,25]",22,1
North_East_England,2023-02-07,"(25,50]",81,2
North_East_England,2023-02-07,"(50,70]",184,6
North_East_England,2023-02-07,"(70,Inf]",138,2
North_East_England,2023-02-08,"(0,11]",17,0
North_East_England,2023-02-08,"(11,16]",14,1
North_East_England,2023-02-08,"(16,25]",9,3
North_East_England,2023-02-08,"(25,50]",77,1
North_East_England,2023-02-08,"(50,70]",215,5
North_East_England,2023-02-08,"(70,Inf]",118,1
North_East_England,2023-02-09,"(0,11]",15,0
North_East_England,2023-02-09,"(11,16]",16,0
North_East_England,2023-02-09,"(16,25]",16,2
North_East_England,2023-02-09,"(25,50]",90,1
North_East_England,2023-02-09,"(50,70]",184,6
North_East_England,2023-02-09,"(70,Inf]",102,3
North_East_England,2023-02-10,"(0,11]",24,0
North_East_England,2023-02-10,"(11,16]",17,1
North_East_England,2023-02-10,"(16,25]",16,0
North_East_England,2023-02-10,"(25,50]",91,4
North_East_England,2023-02-10,"(50,70]",189,5
North_East_England,2023-02-10,"(70,Inf]",82,1
North_East_England,2023-02-11,"(0,11]",14,1
North_East_England,2023-02-11,"(11,16]",16,1
North_East_England,2023-02-11,"(16,25]",10,0
North_East_England,2023-02-11,"(25,50]",78,3
North_East_England,2023-02-11,"(50,70]",65,2
North_East_England,2023-02-11,"(70,Inf]",20,0
North_East_England,2023-02-12,"(0,11]",13,0
North_East_England,2023-02-12,"(11,16]",15,0
North_East_England,2023-02-12,"(16,25]",14,0
North_East_England,2023-02-12,"(25,50]",70,1
North_East_England,2023-02-12,"(50,70]",65,0
North_East_England,2023-02-12,"(70,Inf]",18,0
North_East_England,2023-02-13,"(0,11]",23,0
North_East_England,2023-02-13,"(11,16]",30,3
North_East_England,2023-02-13,"(16,25]",20,1
North_East_England,2023-02-13,"(25,50]",127,4
North_East_England,2023-02-13,"(50,70]",254,7
North_East_England,2023-02-13,"(70,Inf]",143,3
North_East_England,2023-02-14,"(0,11]",30,0
North_East_England,2023-02-14,"(11,16]",21,1
North_East_England,2023-02-14,"(16,25]",20,1
North_East_England,2023-02-14,"(25,50]",102,1
North_East_England,2023-02-14,"(50,70]",180,7
North_East_England,2023-02-14,"(70,Inf]",93,2
North_East_England,2023-02-15,"(0,11]",23,1
North_East_England,2023-02-15,"(11,16]",27,0
North_East_England,2023-02-15,"(16,25]",14,2
North_East_England,2023-02-15,"(25,50]",93,3
North_East_England,2023-02-15,"(50,70]",168,2
North_East_England,2023-02-15,"(70,Inf]",101,6
North_East_England,2023-02-16,"(0,11]",27,1
North_East_England,2023-02-16,"(11,16]",22,1
North_East_England,2023-02-16,"(16,25]",23,0
North_East_England,2023-02-16,"(25,50]",105,3
North_East_England,2023-02-16,"(50,70]",190,2
North_East_England,2023-02-16,"(70,Inf]",95,1
North_East_England,2023-02-17,"(0,11]",15,0
North_East_England,2023-02-17,"(11,16]",19,1
North_East_England,2023-02-17,"(16,25]",19,1
North_East_England,2023-02-17,"(25,50]",84,4
North_East_England,2023-02-17,"(50,70]",163,4
North_East_England,2023-02-17,"(70,Inf]",85,2
North_East_England,2023-02-18,"(0,11]",19,0
North_East_England,2023-02-18,"(11,16]",14,1
North_East_England,2023-02-18,"(16,25]",8,0
North_East_England,2023-02-18,"(25,50]",61,2
North_East_England,2023-02-18,"(50,70]",73,2
North_East_England,2023-02-18,"(70,Inf]",20,1
North_East_England,2023-02-19,"(0,11]",10,0
North_East_England,2023-02-19,"(11,16]",12,0
North_East_England,2023-02-19,"(16,25]",19,0
North_East_England,2023-02-19,"(25,50]",76,4
North_East_England,2023-02-19,"(50,70]",68,2
North_East_England,2023-02-19,"(70,Inf]",8,0
North_East_England,2023-02-20,"(0,11]",26,0
North_East_England,2023-02-20,"(11,16]",35,3
North_East_England,2023-02-20,"(16,25]",22,0
North_East_England,2023-02-20,"(25,50]",142,4
North_East_England,2023-02-20,"(50,70]",274,5
North_East_England,2023-02-20,"(70,Inf]",112,5
North_East_England,2023-02-21,"(0,11]",33,0
North_East_England,2023-02-21,"(11,16]",34,0
North_East_England,2023-02-21,"(16,25]",22,0
North_East_England,2023-02-21,"(25,50]",141,9
North_East_England,2023-02-21,"(50,70]",188,6
North_East_England,2023-02-21,"(70,Inf]",93,6
North_East_England,2023-02-22,"(0,11]",25,0
North_East_England,2023-02-22,"(11,16]",13,0
North_East_England,2023-02-22,"(16,25]",16,0
North_East_England,2023-02-22,"(25,50]",98,0
North_East_England,2023-02-22,"(50,70]",145,4
North_East_England,2023-02-22,"(70,Inf]",79,5
North_East_England,2023-02-23,"(0,11]",31,0
North_East_England,2023-02-23,"(11,16]",27,0
North_East_England,2023-02-23,"(16,25]",22,1
North_East_England,2023-02-23,"(25,50]",102,2
North_East_England,2023-02-23,"(50,70]",180,6
North_East_England,2023-02-23,"(70,Inf]",79,3
North_East_England,2023-02-24,"(0,11]",27,0
North_East_England,2023-02-24,"(11,16]",28,2
North_East_England,2023-02-24,"(16,25]",26,2
North_East_England,2023-02-24,"(25,50]",113,4
North_East_England,2023-02-24,"(50,70]",197,8
North_East_England,2023-02-24,"(70,Inf]",76,2
North_East_England,2023-02-25,"(0,11]",24,0
North_East_England,2023-02-25,"(11,16]",22,1
North_East_England,2023-02-25,"(16,25]",17,0
North_East_England,2023-02-25,"(25,50]",75,4
North_East_England,2023-02-25,"(50,70]",91,1
North_East_England,2023-02-25,"(70,Inf]",18,0
North_East_England,2023-02-26,"(0,11]",19,0
North_East_England,2023-02-26,"(11,16]",18,1
North_East_England,2023-02-26,"(16,25]",17,1
North_East_England,2023-02-26,"(25,50]",62,2
North_East_England,2023-02-26,"(50,70]",64,2
North_East_England,2023-02-26,"(70,Inf]",11,0
North_East_England,2023-02-27,"(0,11]",34,0
North_East_England,2023-02-27,"(11,16]",36,0
North_East_England,2023-02-27,"(16,25]",24,1
North_East_England,2023-02-27,"(25,50]",123,4
North_East_England,2023-02-27,"(50,70]",236,9
North_East_England,2023-02-27,"(70,Inf]",155,9
North_East_England,2023-02-28,"(0,11]",28,0
North_East_England,2023-02-28,"(11,16]",24,0
North_East_England,2023-02-28,"(16,25]",19,1
North_East_England,2023-02-28,"(25,50]",110,1
North_East_England,2023-02-28,"(50,70]",204,9
North_East_England,2023-02-28,"(70,Inf]",130,7
North_East_England,2023-03-01,"(0,11]",15,0
North_East_England,2023-03-01,"(11,16]",30,0
North_East_England,2023-03-01,"(16,25]",17,1
North_East_England,2023-03-01,"(25,50]",78,5
North_East_England,2023-03-01,"(50,70]",141,4
North_East_England,2023-03-01,"(70,Inf]",84,2
North_East_England,2023-03-02,"(0,11]",14,0
North_East_England,2023-03-02,"(11,16]",15,1
North_East_England,2023-03-02,"(16,25]",4,0
North_East_England,2023-03-02,"(25,50]",51,1
North_East_England,2023-03-02,"(50,70]",82,2
North_East_England,2023-03-02,"(70,Inf]",50,1
North_East_England,2023-03-03,"(0,11]",12,0
North_East_England,2023-03-03,"(11,16]",14,0
North_East_England,2023-03-03,"(16,25]",12,0
North_East_England,2023-03-03,"(25,50]",57,0
North_East_England,2023-03-03,"(50,70]",107,4
North_East_England,2023-03-03,"(70,Inf]",35,3
North_East_England,2023-03-04,"(0,11]",17,0
North_East_England,2023-03-04,"(11,16]",11,0
North_East_England,2023-03-04,"(16,25]",7,0
North_East_England,2023-03-04,"(25,50]",47,1
North_East_England,2023-03-04,"(50,70]",33,1
North_East_England,2023-03-04,"(70,Inf]",10,0
North_East_England,2023-03-05,"(0,11]",8,0
North_East_England,2023-03-05,"(11,16]",7,0
North_East_England,2023-03-05,"(16,25]",8,0
North_East_England,2023-03-05,"(25,50]",32,0
North_East_England,2023-03-05,"(50,70]",27,3
North_East_England,2023-03-05,"(70,Inf]",8,0
North_East_England,2023-03-06,"(0,11]",9,0
North_East_England,2023-03-06,"(11,16]",11,0
North_East_England,2023-03-06,"(16,25]",12,0
North_East_England,2023-03-06,"(25,50]",60,2
North_East_England,2023-03-06,"(50,70]",70,3
North_East_England,2023-03-06,"(70,Inf]",33,1
North_East_England,2023-03-07,"(0,11]",8,0
North_East_England,2023-03-07,"(11,16]",14,1
North_East_England,2023-03-07,"(16,25]",7,0
North_East_England,2023-03-07,"(25,50]",42,0
North_East_England,2023-03-07,"(50,70]",47,0
North_East_England,2023-03-07,"(70,Inf]",25,4
North_East_England,2023-03-08,"(0,11]",4,1
North_East_England,2023-03-08,"(11,16]",2,0
North_East_England,2023-03-08,"(16,25]",2,0
North_East_England,2023-03-08,"(25,50]",25,0
North_East_England,2023-03-08,"(50,70]",28,0
North_East_England,2023-03-08,"(70,Inf]",11,0
North_East_England,2023-03-09,"(0,11]",1,0
North_East_England,2023-03-09,"(11,16]",3,0
North_East_England,2023-03-09,"(16,25]",3,0
North_East_England,2023-03-09,"(25,50]",16,1
North_East_England,2023-03-09,"(50,70]",21,0
North_East_England,2023-03-09,"(70,Inf]",10,0
North_East_England,2023-03-10,"(0,11]",5,0
North_East_England,2023-03-10,"(11,16]",3,0
North_East_England,2023-03-10,"(16,25]",0,0
North_East_England,2023-03-10,"(25,50]",14,1
North_East_England,2023-03-10,"(50,70]",19,1
North_East_England,2023-03-10,"(70,Inf]",1,0
North_East_England,2023-03-11,"(0,11]",4,0
North_East_England,2023-03-11,"(11,16]",4,0
North_East_England,2023-03-11,"(16,25]",4,0
North_East_England,2023-03-11,"(25,50]",19,0
North_East_England,2023-03-11,"(50,70]",6,0
North_East_England,2023-03-11,"(70,Inf]",0,0
North_East_England,2023-03-12,"(0,11]",3,0
North_East_England,2023-03-12,"(11,16]",2,0
North_East_England,2023-03-12,"(16,25]",2,0
North_East_England,2023-03-12,"(25,50]",5,0
North_East_England,2023-03-12,"(50,70]",6,0
North_East_England,2023-03-12,"(70,Inf]",1,0
North_East_England,2023-03-13,"(0,11]",5,0
North_East_England,2023-03-13,"(11,16]",2,0
North_East_England,2023-03-13,"(16,25]",1,0
North_East_England,2023-03-13,"(25,50]",14,0
North_East_England,2023-03-13,"(50,70]",7,0
North_East_England,2023-03-13,"(70,Inf]",8,3
North_West_England,2020-04-26,"(0,11]",2,0
North_West_England,2020-04-26,"(11,16]",0,0
North_West_England,2020-04-26,"(16,25]",3,0
North_West_England,2020-04-26,"(25,50]",10,0
North_West_England,2020-04-26,"(50,70]",5,0
North_West_England,2020-04-26,"(70,Inf]",2,0
North_West_England,2020-04-27,"(0,11]",3,0
North_West_England,2020-04-27,"(11,16]",3,0
North_West_England,2020-04-27,"(16,25]",3,0
North_West_England,2020-04-27,"(25,50]",12,0
North_West_England,2020-04-27,"(50,70]",11,0
North_West_England,2020-04-27,"(70,Inf]",4,0
North_West_England,2020-04-28,"(0,11]",2,0
North_West_England,2020-04-28,"(11,16]",3,0
North_West_England,2020-04-28,"(16,25]",1,0
North_West_England,2020-04-28,"(25,50]",4,0
North_West_England,2020-04-28,"(50,70]",18,0
